"id";"gender";"carType";"carCategory";"occupation";"age";"carGroup";"bonus";"carValue";"material";"subRegion";"region";"cityDensity";"claimValue"
863;"Female";"C";"Small";"Retired";49;4;-50;146395;1;"P32";"P";34,10399662;0
864;"Male";"B";"Large";"Housewife";31;8;60;7250;0;"R30";"R";296,4319078;0
865;"Female";"B";"Small";"Self-employed";37;12;-10;9995;0;"R46";"R";218,9832303;0
866;"Male";"A";"Medium";"Employed";36;5;-40;7165;1;"R11";"R";259,0040603;0
867;"Male";"D";"Large";"Retired";63;12;20;41700;0;"S35";"S";19,2164848;0
868;"Female";"B";"Medium";"Self-employed";45;2;-30;18745;1;"R3";"R";200,6565503;0
869;"Male";"E";"Small";"Employed";38;12;60;2345;1;"S37";"S";33,73278519;0
870;"Male";"A";"Large";"Employed";29;16;90;14620;1;"U3";"U";94,65751646;0
871;"Male";"B";"Large";"Retired";51;18;-50;9440;1;"R41";"R";240,0004036;0
872;"Female";"D";"Medium";"Unemployed";39;4;0;7705;1;"U10";"U";137,8873343;0
873;"Female";"E";"Large";"Employed";30;6;-30;2015;0;"L10";"L";61,56398846;490,73348346
874;"Male";"E";"Medium";"Employed";32;14;30;8505;1;"N20";"N";93,11048718;0
875;"Female";"C";"Small";"Unemployed";36;18;90;18565;0;"Q24";"Q";222,735365;771,870399349
876;"Male";"B";"Small";"Unemployed";18;13;0;25795;1;"R26";"R";295,7970919;16255,511837
877;"Male";"D";"Small";"Employed";24;12;60;13860;0;"L43";"L";73,26206886;699,92401081
878;"Male";"B";"Medium";"Employed";91;9;-10;4610;1;"L35";"L";61,69063654;0
879;"Female";"B";"Medium";"Employed";28;14;-40;107215;0;"Q8";"Q";124,3443471;0
880;"Female";"A";"Medium";"Employed";39;11;-50;127170;1;"L78";"L";82,67020711;134,03419119
881;"Male";"A";"Large";"Retired";69;16;-30;12415;1;"R18";"R";284,1301175;0
882;"Male";"B";"Large";"Retired";71;16;-50;7795;1;"L126";"L";64,30270938;0
883;"Female";"E";"Large";"Housewife";47;5;-50;4235;1;"Q40";"Q";189,9730181;0
884;"Male";"A";"Small";"Employed";38;14;-30;7210;0;"S17";"S";20,53346329;0
885;"Male";"B";"Medium";"Housewife";45;3;-50;31820;0;"R35";"R";223,3085718;0
886;"Male";"E";"Small";"Unemployed";34;17;-50;5195;1;"Q20";"Q";181,4165594;0
887;"Male";"F";"Medium";"Employed";44;18;70;7615;0;"O38";"O";39,55041059;0
888;"Female";"B";"Small";"Housewife";46;10;-50;16465;1;"L128";"L";56,70111618;0
889;"Male";"E";"Medium";"Housewife";38;6;-40;21565;0;"R46";"R";218,9832303;0
890;"Male";"B";"Large";"Retired";60;20;-40;46930;1;"Q31";"Q";185,1345389;0
891;"Male";"D";"Large";"Self-employed";56;1;-50;7650;0;"R42";"R";245,331155;21334,48672
892;"Male";"D";"Medium";"Housewife";68;13;-40;22995;1;"Q26";"Q";237,675525;502,50107097
893;"Male";"B";"Small";"Employed";45;14;-50;34975;0;"L121";"L";77,68823268;0
894;"Female";"B";"Large";"Employed";50;10;-40;111260;1;"L7";"L";55,29380019;0
895;"Female";"A";"Small";"Employed";32;6;-50;22605;0;"Q63";"Q";125,9456252;990,43278466
896;"Male";"B";"Medium";"Housewife";60;9;-40;16840;0;"L99";"L";100,9312267;455,4083043
897;"Female";"F";"Medium";"Self-employed";52;8;0;12015;1;"R49";"R";208,8164363;0
898;"Male";"F";"Medium";"Self-employed";54;2;-50;17295;0;"R19";"R";272,9669948;0
899;"Female";"C";"Large";"Retired";75;9;-0,5;9160;1;"L101";"L";70,06509679;0
900;"Female";"C";"Medium";"Self-employed";20;13;-10;42730;0;"L31";"L";59,63322296;6416,12079946
901;"male";"E";"Large";"Retired";54;9;150;17070;0;"U15";"U";59,40378524;1087,2135483
902;"Female";"E";"Medium";"Employed";21;19;-20;29105;0;"L123";"L";60,91112257;587,19579075
903;"Male";"B";"Small";"Self-employed";45;9;-50;5045;1;"L119";"L";74,57233929;0
904;"Male";"A";"Medium";"Employed";53;14;-50;21055;1;"M14";"M";222,6929824;0
905;"Male";"B";"Large";"Employed";26;12;-50;20560;0;"P27";"P";45,411434;0
906;"Male";"A";"Large";"Housewife";51;5;-50;14930;0;"L52";"L";73,25249905;0
907;"Male";"C";"Small";"Employed";19;12;0;23480;0;"R12";"R";260,3601885;1585,8102987
908;"Male";"D";"Large";"Housewife";38;8;-30;17405;0;"M6";"M";103,4727356;0
909;"Female";"B";"Large";"Employed";25;15;-10;7485;0;"R15";"R";270,7883545;3255,5356743
910;"Male";"A";"Large";"Unemployed";23;16;-10;17975;0;"P21";"P";37,76157765;0
911;"Male";"A";"Medium";"Employed";41;10;-50;17755;1;"R19";"R";272,9669948;0
912;"Male";"E";"Medium";"Employed";35;5;70;29585;1;"R3";"R";200,6565503;0
913;"Female";"A";"Medium";"Retired";53;15;-30;15790;1;"L14";"L";71,78834285;0
914;"Female";"A";"Small";"Unemployed";27;12;-50;8110;0;"N25";"N";25,83086908;0
915;"Male";"A";"Large";"Employed";21;10;0;13215;0;"U12";"U";54,93181221;0
916;"Male";"B";"Medium";"Self-employed";45;16;-40;119165;0;"U8";"U";125,1320458;264,21606427
917;"Male";"A";"Large";"Employed";19;2;-10;41860;0;"R2";"R";145,223003;0
918;"Female";"E";"Small";"Unemployed";22;5;-10;13770;1;"N26";"N";33,65195213;0
919;"Male";"A";"Medium";"Employed";48;19;-30;21940;1;"L126";"L";64,30270938;0
920;"Male";"A";"Large";"Retired";67;18;-30;23640;1;"O9";"O";30,90727239;0
921;"Male";"B";"Medium";"Retired";46;12;-40;13575;1;"Q48";"Q";186,6850127;0
922;"Female";"D";"Medium";"Unemployed";35;2;-10;4645;1;"M17";"M";201,6569069;0
923;"Female";"A";"Small";"Self-employed";21;16;0;25390;0;"Q57";"Q";149,997808;0
924;"Female";"D";"Large";"Self-employed";43;7;110;20050;0;"T17";"T";32,99314961;865,23039873
925;"Male";"A";"Medium";"Housewife";54;20;-10;17690;0;"Q12";"Q";167,9366556;0
926;"Male";"B";"Medium";"Housewife";44;14;-30;8460;1;"Q36";"Q";206,2302755;697,34353172
927;"Female";"F";"Large";"Employed";30;7;-40;7325;1;"L111";"L";90,21472555;0
928;"Female";"C";"Large";"Self-employed";42;9;-0,5;22995;1;"T22";"T";31,98800317;0
929;"Male";"D";"Medium";"Unemployed";19;8;-10;7270;0;"M18";"M";99,28308074;626,16215934
930;"Male";"C";"Small";"Housewife";28;11;-50;18205;0;"U20";"U";58,60474559;0
931;"Male";"D";"Small";"Housewife";49;15;120;9180;0;"Q15";"Q";147,9690558;0
932;"Male";"B";"Large";"Retired";62;18;-30;17880;1;"L71";"L";120,7793723;0
933;"Male";"E";"Medium";"Housewife";37;5;-30;3785;1;"S27";"S";26,27361792;0
934;"Male";"C";"Small";"Retired";59;8;-50;6390;1;"Q52";"Q";168,6499611;0
935;"Male";"D";"Large";"Self-employed";51;3;60;8110;1;"L59";"L";61,94412023;0
936;"Female";"C";"Large";"Self-employed";37;14;80;8645;1;"Q46";"Q";174,6445246;254,7047471
937;"Male";"B";"Large";"Unemployed";38;2;-10;11180;1;"M7";"M";178,2443114;0
938;"Male";"D";"Large";"Retired";62;13;-50;14010;0;"R48";"R";238,240414;0
939;"Female";"C";"Large";"Retired";71;13;-30;14030;0;"P26";"P";27,20106876;0
940;"Male";"A";"Large";"Unemployed";109;12;-50;17145;1;"Q65";"Q";77,73738533;0
941;"Male";"B";"Large";"Housewife";33;12;50;23820;0;"L23";"L";63,15287215;845,05230734
942;"Male";"F";"Large";"Retired";69;9;40;9185;1;"Q29";"Q";239,4551701;0
943;"Female";"D";"Small";"Retired";52;2;20;24055;1;"O22";"O";32,18545326;0
944;"Female";"F";"Large";"Self-employed";52;11;-30;25810;1;"P24";"P";31,91620696;0
945;"Female";"E";"Small";"Housewife";23;2;-20;8465;0;"L7";"L";55,29380019;0
946;"Female";"B";"Medium";"Employed";37;18;-50;112680;0;"L83";"L";69,72819603;50,066703633
947;"Female";"D";"Small";"Self-employed";47;10;-50;18860;1;"P18";"P";23,6720664;0
948;"Female";"A";"Large";"Housewife";62;10;-40;6015;0;"R1";"R";222,711392;0
949;"Male";"F";"Medium";"Employed";41;16;-30;37070;1;"N12";"N";133,2886429;662,08422228
950;"Male";"E";"Medium";"Employed";41;6;10;1570;1;"Q47";"Q";208,6667182;0
951;"Male";"F";"Medium";"Self-employed";27;14;-50;28695;0;"P31";"P";33,27619903;0
952;"Female";"E";"Medium";"Unemployed";25;9;-20;4825;0;"Q28";"Q";169,5291484;0
953;"Male";"A";"Medium";"Retired";69;14;-40;45480;1;"P13";"P";24,01754355;0
954;"Female";"C";"Small";"Employed";25;5;-40;1275;1;"P2";"P";27,58599081;0
955;"Male";"A";"Large";"Unemployed";33;13;-10;14655;1;"R16";"R";293,5560359;1097,6057471
956;"Female";"E";"Large";"Self-employed";30;10;-40;13835;0;"R11";"R";259,0040603;2951,7804082
957;"Male";"A";"Small";"Unemployed";36;14;-50;3065;1;"O31";"O";35,43401501;0
958;"Male";"A";"Medium";"Self-employed";58;15;-20;43000;0;"R13";"R";248,5121203;0
959;"Male";"A";"Medium";"Housewife";19;5;0;9760;0;"M11";"M";156,1042255;129,85186602
960;"Male";"B";"Medium";"Unemployed";34;9;-30;9540;0;"R37";"R";276,9454965;0
961;"Male";"A";"Medium";"Housewife";29;10;-40;9470;1;"L118";"L";28,49395606;0
962;"Male";"F";"Medium";"Self-employed";37;12;0;14945;0;"L60";"L";63,17028387;0
963;"Male";"A";"Large";"Unemployed";54;17;100;22375;1;"R1";"R";222,711392;2030,0918513
964;"Male";"D";"Small";"Self-employed";28;11;-50;21340;0;"L102";"L";58,30755679;0
965;"Male";"A";"Medium";"Housewife";34;11;-30;49790;0;"Q52";"Q";168,6499611;0
966;"Male";"A";"Medium";"Self-employed";44;14;90;3215;1;"O32";"O";32,3905212;0
967;"Male";"B";"Large";"Employed";59;4;-20;9905;0;"N15";"N";113,2248348;0
968;"Male";"E";"Small";"Employed";29;7;-40;8265;0;"L123";"L";60,91112257;0
969;"Male";"A";"Medium";"Self-employed";22;10;10;16185;0;"Q29";"Q";239,4551701;519,97551828
970;"Male";"B";"Small";"Self-employed";39;6;-50;5675;1;"Q1";"Q";114,1413271;0
971;"Female";"A";"Medium";"Unemployed";35;7;10;8745;0;"L63";"L";67,42478707;205,81141297
972;"Female";"E";"Medium";"Self-employed";47;4;-50;18475;1;"Q27";"Q";122,4496948;0
973;"Male";"D";"Medium";"Employed";28;14;100;16560;0;"R11";"R";259,0040603;1847,188731
974;"Male";"D";"Medium";"Unemployed";27;11;0;10895;0;"L116";"L";100,3048589;990,92126937
975;"Male";"B";"Medium";"Housewife";54;1;30;15405;1;"R22";"R";270,4632326;0
976;"Male";"D";"Large";"Unemployed";46;19;-30;15580;1;"S10";"S";21,95355362;1092,5245902
977;"Male";"C";"Large";"Employed";38;16;-40;31160;1;"N18";"N";103,2132915;0
978;"Male";"C";"Medium";"Unemployed";18;12;0;20490;0;"R50";"R";223,3475567;3098,15682918
979;"Male";"A";"Medium";"Employed";26;20;-40;14245;0;"M12";"M";216,4916013;0
980;"Female";"A";"Medium";"Self-employed";52;4;0;3725;1;"Q9";"Q";139,637282;0
981;"Male";"B";"Large";"Retired";66;15;-50;16765;1;"L30";"L";62,06252553;0
982;"Male";"F";"Medium";"Retired";63;11;-40;19340;0;"M12";"M";216,4916013;0
983;"Male";"C";"Small";"Self-employed";30;7;-20;19305;0;"R47";"R";249,7835716;0
984;"Female";"A";"Small";"Self-employed";23;6;10;12630;0;"T32";"T";19,81848038;0
985;"Male";"A";"Large";"Unemployed";39;15;50;23235;1;"S8";"S";17,11532415;5736,7087361
986;"Male";"A";"Medium";"Unemployed";35;14;1,3;12715;1;"L123";"L";60,91112257;0
987;"Female";"A";"Large";"Employed";35;8;20;9345;0;"P18";"P";23,6720664;0
988;"Female";"D";"Large";"Self-employed";62;15;-30;27295;1;"T21";"T";29,82213153;0
989;"Male";"A";"Medium";"Self-employed";27;8;-50;29110;1;"Q42";"Q";148,4945135;2359,7622638
990;"Male";"A";"Medium";"Employed";19;2;-10;7590;0;"L135";"L";40,0945365;1047,1437992
991;"Male";"A";"Large";"Retired";65;4;30;4695;0;"R32";"R";232,9029787;226,20508743
992;"Male";"D";"Medium";"Housewife";57;17;-0,1;17025;0;"L88";"L";73,46170633;0
993;"Male";"A";"Medium";"Housewife";36;9;0;17815;0;"Q7";"Q";83,76263662;0
994;"Male";"F";"Large";"Housewife";41;19;-50;21930;1;"Q9";"Q";139,637282;0
995;"Male";"B";"Large";"Employed";32;11;-20;34050;0;"U19";"U";61,79475865;0
996;"Female";"D";"Small";"Employed";37;19;-30;1125;0;"L33";"L";50,40601234;0
997;"male";"B";"Large";"Employed";57;2;-50;3600;0;"Q51";"Q";141,4896565;0
998;"Male";"A";"Large";"Housewife";71;15;-20;49370;1;"R33";"R";297,3851697;0
999;"Male";"A";"Large";"Housewife";73;12;-30;45055;1;"R38";"R";284,2162652;1688,3886354
1000;"Male";"A";"Small";"Employed";20;17;-10;15465;1;"Q57";"Q";149,997808;531,23783355
1001;"Female";"D";"Large";"Self-employed";41;14;-30;6430;0;"R29";"R";291,3194903;0
1002;"Male";"D";"Small";"Housewife";35;17;-0,3;21325;1;"Q18";"Q";211,8309492;0
1003;"Male";"C";"Large";"Retired";60;14;-40;1030;1;"P4";"P";19,2833619;0
1004;"Male";"C";"Medium";"Unemployed";19;6;0;19325;1;"R49";"R";208,8164363;2280,6412194
1005;"Female";"A";"Small";"Employed";29;10;-20;11615;0;"N11";"N";88,89623143;0
1006;"Male";"F";"Large";"Self-employed";91;18;-20;26530;1;"R45";"R";225,0430894;0
1007;"Female";"C";"Medium";"Unemployed";21;14;30;24240;0;"M3";"M";141,0368682;3188,34284755
1008;"Female";"A";"Large";"Employed";21;14;20;21565;0;"R5";"R";258,9237292;1108,862143
1009;"Female";"C";"Large";"Housewife";49;15;140;15555;1;"S25";"S";31,81625935;103,94574898
1010;"Male";"A";"Large";"Housewife";73;4;60;15560;1;"R19";"R";272,9669948;287,71883062
1011;"Male";"B";"Small";"Housewife";60;4;-40;8800;1;"Q64";"Q";132,7922667;0
1012;"Male";"F";"Small";"Employed";22;5;0;17890;0;"M22";"M";153,4523215;11950,0782745
1013;"Female";"E";"Large";"Employed";42;1;-50;8825;1;"Q34";"Q";212,4247054;0
1014;"Male";"A";"Small";"Housewife";53;8;-30;16450;1;"L25";"L";61,11231366;1523,774292
1015;"Male";"E";"Medium";"Self-employed";27;10;-50;22970;0;"R4";"R";185,8513852;192,0552259
1016;"Female";"E";"Large";"Self-employed";39;6;-30;18995;1;"Q62";"Q";91,45292269;0
1017;"Male";"D";"Small";"Unemployed";23;1;-50;3045;0;"L84";"L";129,6779531;0
1018;"Male";"C";"Small";"Housewife";75;15;-30;28490;1;"L58";"L";64,53563007;468,6641872
1019;"Male";"C";"Large";"Employed";60;13;110;21220;0;"N6";"N";93,38235115;0
1020;"male";"D";"Small";"Unemployed";38;11;100;13960;0;"T24";"T";24,89492323;390,15921184
1021;"Female";"D";"Medium";"Housewife";21;9;0;18740;0;"L84";"L";129,6779531;4467,0350525
1022;"Female";"E";"Medium";"Self-employed";32;7;-50;21075;1;"N18";"N";103,2132915;0
1023;"Male";"F";"Small";"Housewife";40;11;-0,5;17630;0;"P13";"P";24,01754355;828,51171986
1024;"Male";"A";"Small";"Housewife";25;15;60;33870;0;"Q38";"Q";161,4389472;477,69022584
1025;"Male";"C";"Large";"Employed";45;11;-20;9975;0;"P29";"P";20,86448407;0
1026;"Female";"C";"Medium";"Employed";51;18;-50;48250;1;"P10";"P";29,43246223;0
1027;"Male";"A";"Small";"Employed";37;6;-50;8060;0;"T4";"T";23,97168003;0
1028;"Female";"A";"Small";"Self-employed";28;8;-10;44610;1;"S17";"S";20,53346329;0
1029;"Male";"E";"Medium";"Employed";29;16;-40;20710;1;"R31";"R";285,6217445;0
1030;"Male";"B";"Small";"Employed";45;15;-50;12060;1;"L127";"L";66,65715225;29,058462759
1031;"Male";"D";"Large";"Self-employed";59;4;-30;6555;1;"T32";"T";19,81848038;0
1032;"Male";"D";"Medium";"Employed";37;15;150;18035;0;"S8";"S";17,11532415;0
1033;"Male";"A";"Small";"Employed";52;14;-10;5995;0;"R35";"R";223,3085718;0
1034;"Female";"A";"Large";"Self-employed";35;2;-30;7110;0;"L47";"L";66,76541883;0
1035;"Male";"E";"Small";"Housewife";51;4;-30;107810;0;"T17";"T";32,99314961;0
1036;"Male";"B";"Small";"Employed";24;5;-20;13065;0;"L117";"L";85,63166734;215,07853148
1037;"Male";"E";"Small";"Housewife";40;2;-40;4080;0;"Q2";"Q";123,0199289;0
1038;"Female";"D";"Medium";"Unemployed";27;5;-50;26865;0;"Q38";"Q";161,4389472;0
1039;"Male";"F";"Medium";"Housewife";18;8;0;6915;0;"T14";"T";20,85122582;0
1040;"Male";"D";"Small";"Housewife";29;9;100;13435;1;"L47";"L";66,76541883;0
1041;"male";"C";"Small";"Employed";26;16;-20;11035;0;"R11";"R";259,0040603;770,13769466
1042;"Male";"A";"Large";"Unemployed";43;9;-30;18355;0;"L38";"L";48,57528403;0
1043;"Male";"A";"Small";"Employed";19;13;0;18295;1;"L75";"L";79,1594481;1659,2652875
1044;"Male";"C";"Small";"Housewife";20;6;40;1525;0;"M17";"M";201,6569069;4445,3638944
1045;"Male";"A";"Medium";"Employed";22;18;40;28320;0;"L43";"L";73,26206886;5281,9911316
1046;"Male";"D";"Small";"Unemployed";42;10;110;6870;1;"Q18";"Q";211,8309492;322,87153352
1047;"Male";"A";"Medium";"Housewife";38;10;-30;29240;0;"Q2";"Q";123,0199289;0
1048;"Female";"B";"Large";"Retired";74;12;-30;17755;0;"R41";"R";240,0004036;0
1049;"Female";"E";"Small";"Retired";59;12;-30;10980;1;"L127";"L";66,65715225;0
1050;"Male";"E";"Large";"Employed";39;6;-40;10235;1;"S26";"S";30,18943347;0
1051;"Male";"C";"Medium";"Unemployed";42;9;50;8860;1;"R50";"R";223,3475567;0
1052;"Female";"E";"Small";"Employed";23;10;10;9020;0;"S9";"S";31,84882285;0
1053;"Female";"A";"Large";"Self-employed";36;8;110;21315;0;"O33";"O";27,68609024;0
1054;"Male";"D";"Small";"Housewife";18;13;0;9360;0;"R36";"R";276,3355652;1844,967249849
1055;"Male";"F";"Medium";"Unemployed";47;12;0;18490;1;"Q47";"Q";208,6667182;0
1056;"Female";"D";"Small";"Self-employed";30;9;30;29180;0;"R9";"R";251,432848;1058,26887184
1057;"Female";"A";"Small";"Self-employed";35;10;-50;25550;0;"R21";"R";275,2822626;0
1058;"Male";"D";"Medium";"Unemployed";45;5;-10;6410;0;"T11";"T";28,61559614;0
1059;"Male";"C";"Small";"Employed";22;12;-10;20095;0;"R9";"R";251,432848;0
1060;"Female";"B";"Small";"Housewife";40;15;-30;15575;1;"O26";"O";36,9071711;0
1061;"Male";"E";"Large";"Retired";47;2;60;6670;0;"P34";"P";47,5930722;0
1062;"Male";"B";"Medium";"Retired";65;12;10;7925;0;"L76";"L";50,56640552;0
1063;"Male";"E";"Large";"Employed";52;6;10;13125;0;"M7";"M";178,2443114;0
1064;"Male";"D";"Small";"Housewife";41;9;0;13885;0;"L38";"L";48,57528403;0
1065;"Male";"E";"Medium";"Employed";31;2;50;17115;0;"L32";"L";59,11189493;0
1066;"Male";"D";"Medium";"Retired";123;14;-50;8390;1;"L95";"L";68,37942919;0
1067;"Male";"A";"Medium";"Housewife";45;14;-40;8480;0;"Q38";"Q";161,4389472;0
1068;"Male";"C";"Large";"Housewife";31;3;-30;8870;1;"Q10";"Q";169,7885554;0
1069;"Male";"C";"Medium";"Housewife";35;10;-20;22370;1;"Q4";"Q";138,5066713;324,75750024
1070;"Male";"F";"Medium";"Retired";51;2;-50;5995;1;"N16";"N";47,98269849;0
1071;"Male";"A";"Small";"Employed";24;4;50;23880;1;"R3";"R";200,6565503;0
1072;"Male";"B";"Large";"Self-employed";52;11;-50;22765;0;"L98";"L";106,5803023;0
1073;"Male";"A";"Small";"Employed";39;15;120;13565;1;"N22";"N";100,833778;0
1074;"Female";"E";"Medium";"Employed";33;12;-50;4785;1;"M3";"M";141,0368682;0
1075;"Female";"C";"Large";"Retired";72;14;0;22770;1;"Q37";"Q";148,5612071;0
1076;"Female";"F";"Large";"Self-employed";67;17;-30;24750;0;"Q14";"Q";160,3435748;3398,94370534
1077;"Male";"A";"Small";"Employed";23;6;30;23600;1;"Q10";"Q";169,7885554;318,21714402
1078;"Male";"D";"Large";"Self-employed";46;7;-50;9425;0;"M13";"M";184,4785165;0
1079;"Female";"C";"Medium";"Retired";70;5;-50;5280;1;"L2";"L";44,79860971;0
1080;"Male";"F";"Small";"Unemployed";24;4;30;23555;0;"U18";"U";99,17167477;293,17401072
1081;"Female";"A";"Small";"Employed";25;6;-50;16130;1;"R19";"R";272,9669948;275,23680753
1082;"Male";"A";"Large";"Retired";51;8;-40;2615;1;"L46";"L";72,01288299;0
1083;"Male";"B";"Medium";"Unemployed";32;12;-40;9940;1;"U4";"U";114,881582;0
1084;"Male";"F";"Medium";"Unemployed";18;15;0;8600;0;"L60";"L";63,17028387;2343,22370819
1085;"Female";"C";"Medium";"Retired";70;14;-30;20410;0;"T14";"T";20,85122582;0
1086;"Male";"E";"Large";"Employed";56;11;30;11115;1;"L84";"L";129,6779531;0
1087;"Male";"D";"Medium";"Unemployed";45;18;-50;7455;1;"O34";"O";33,76301929;0
1088;"Female";"E";"Large";"Unemployed";25;9;140;39255;0;"N4";"N";109,6318854;60,911077987
1089;"Male";"B";"Medium";"Housewife";58;18;-40;19495;0;"R6";"R";236,3993842;0
1090;"Female";"C";"Medium";"Employed";32;11;100;12115;0;"L112";"L";66,06668352;0
1091;"Female";"E";"Large";"Employed";33;12;20;17225;1;"M22";"M";153,4523215;0
1092;"Female";"B";"Medium";"Housewife";46;8;-30;12825;0;"O10";"O";25,14133101;0
1093;"Male";"D";"Small";"Unemployed";28;4;10;8255;0;"M2";"M";139,2830008;2191,7147464
1094;"Female";"D";"Medium";"Unemployed";39;14;50;18770;1;"N1";"N";43,18966881;2032,9749668
1095;"Female";"B";"Small";"Housewife";22;3;70;20940;1;"Q59";"Q";95,69355223;0
1096;"Female";"E";"Small";"Self-employed";26;17;90;4020;1;"R46";"R";218,9832303;366,02734105
1097;"male";"A";"Large";"Retired";69;8;-50;3985;1;"L34";"L";68,39045202;0
1098;"Female";"D";"Small";"Employed";21;9;-10;13980;0;"T30";"T";33,96774033;0
1099;"Male";"D";"Small";"Unemployed";29;6;0,1;13540;1;"O13";"O";31,06929242;0
1100;"Male";"C";"Large";"Employed";31;14;50;35925;1;"L16";"L";66,46782671;89,542376594
1101;"Male";"A";"Medium";"Housewife";44;5;-40;9725;0;"O38";"O";39,55041059;0
1102;"Female";"B";"Medium";"Self-employed";19;14;0;5630;0;"Q38";"Q";161,4389472;1630,2605656
1103;"Male";"D";"Large";"Retired";61;12;0,2;25980;0;"Q14";"Q";160,3435748;0
1104;"Female";"D";"Large";"Housewife";45;3;80;108985;1;"Q52";"Q";168,6499611;186,84923107
1105;"Male";"A";"Medium";"Employed";37;9;-20;4910;1;"M17";"M";201,6569069;0
1106;"Male";"D";"Medium";"Employed";31;18;-50;20315;0;"L66";"L";49,59668535;0
1107;"Female";"C";"Medium";"Housewife";60;18;100;30995;0;"Q49";"Q";91,28099321;0,8804561053
1108;"Male";"A";"Medium";"Self-employed";49;16;10;29385;1;"T28";"T";30,79319816;493,24594175
1109;"Male";"D";"Medium";"Self-employed";29;5;-50;23500;0;"Q24";"Q";222,735365;0
1110;"Female";"B";"Large";"Housewife";61;15;-50;23570;1;"L129";"L";57,41329485;0
1111;"Male";"B";"Small";"Housewife";41;16;-30;27490;1;"R42";"R";245,331155;349,16076565
1112;"Male";"D";"Large";"Housewife";56;13;120;46140;1;"L20";"L";69,88926519;0
1113;"Male";"A";"Medium";"Employed";27;9;100;15640;1;"L95";"L";68,37942919;0
1114;"Female";"C";"Medium";"Housewife";48;15;-50;20050;0;"R8";"R";253,6198858;1709,9956961
1115;"Male";"D";"Large";"Self-employed";53;15;-30;18705;0;"T13";"T";30,79695284;0
1116;"Male";"E";"Small";"Unemployed";27;12;-50;5200;0;"U2";"U";38,77083633;0
1117;"Male";"C";"Large";"Retired";52;20;-40;29270;1;"Q50";"Q";139,2056697;0
1118;"Male";"E";"Large";"Retired";46;15;-50;18895;0;"M13";"M";184,4785165;0
1119;"Male";"A";"Medium";"Unemployed";24;17;-10;17160;0;"M12";"M";216,4916013;1512,3820957
1120;"Female";"B";"Medium";"Employed";27;6;60;25610;0;"Q32";"Q";148,3685156;0
1121;"Male";"E";"Large";"Employed";33;19;-20;7660;1;"R14";"R";275,0923407;0
